203.05810397553518, -188.72733308560998
212.8440366972477, -193.64284409194744
223.24159021406723, -199.95601028473632
233.0275229357798, -209.11004303746728
242.81345565749234, -215.92327933863697
253.21100917431193, -222.96283483447348
262.99694189602445, -230.22742365115602
273.39449541284404, -237.73332449899348
283.18042813455656, -245.47916631962826
293.5779816513761, -251.87770261651553
302.7522935779816, -258.432982173804
313.1498470948012, -266.85844387269657
328.440366972477, -277.357144733365
342.50764525993884, -288.25768756938743
352.90519877675837, -295.7712672528379
367.5840978593272, -309.35980335784365
382.262996941896, -323.57263375347463
392.6605504587156, -332.00671503536705
